ds,unique_id,y
2024-12-15 01:30:00,series_0,-0.017083333333333346
2024-12-15 01:45:00,series_0,-0.01750000000000001
2024-12-15 02:00:00,series_0,-0.017916666666666678
2024-12-15 02:15:00,series_0,-0.018333333333333347
2024-12-15 02:30:00,series_0,-0.01875000000000001
2024-12-15 02:45:00,series_0,-0.01916666666666668
2024-12-15 03:00:00,series_0,-0.01958333333333334
2024-12-15 03:15:00,series_0,-0.02000000000000001
2024-12-15 03:30:00,series_0,-0.02041666666666668
2024-12-15 03:45:00,series_0,-0.020833333333333343
2024-12-15 04:00:00,series_0,-0.021250000000000012
2024-12-15 04:15:00,series_0,-0.021666666666666674
2024-12-15 04:30:00,series_0,-0.022083333333333344
2024-12-15 04:45:00,series_0,-0.022500000000000013
2024-12-15 05:00:00,series_0,-0.022916666666666675
2024-12-15 05:15:00,series_0,-0.023333333333333352
2024-12-15 05:30:00,series_0,-0.023750000000000014
2024-12-15 05:45:00,series_0,-0.024166666666666677
2024-12-15 06:00:00,series_0,-0.02458333333333334
2024-12-15 06:15:00,series_0,-0.025000000000000015
2024-12-15 06:30:00,series_0,-0.025416666666666678
2024-12-15 06:45:00,series_0,-0.02583333333333334
2024-12-15 07:00:00,series_0,-0.026250000000000016
2024-12-15 07:15:00,series_0,-0.02666666666666668
2024-12-15 07:30:00,series_0,-0.02708333333333334
2024-12-15 07:45:00,series_0,-0.027500000000000017
2024-12-15 08:00:00,series_0,-0.02791666666666668
2024-12-15 08:15:00,series_0,-0.028333333333333342
2024-12-15 08:30:00,series_0,-0.02875000000000002
2024-12-15 08:45:00,series_0,-0.02916666666666668
2024-12-15 09:00:00,series_0,-0.029583333333333343
2024-12-15 09:15:00,series_0,-0.030000000000000006
2024-12-15 09:30:00,series_0,-0.030416666666666682
2024-12-15 09:45:00,series_0,-0.030833333333333345
2024-12-15 10:00:00,series_0,-0.03125000000000001
2024-12-15 10:15:00,series_0,-0.03166666666666668
2024-12-15 10:30:00,series_0,-0.032083333333333346
2024-12-15 10:45:00,series_0,-0.03250000000000001
2024-12-15 11:00:00,series_0,-0.032916666666666684
2024-12-15 11:15:00,series_0,-0.03333333333333335
2024-12-15 11:30:00,series_0,-0.03375000000000001
2024-12-15 11:45:00,series_0,-0.034166666666666685
2024-12-15 12:00:00,series_0,-0.03458333333333335
2024-12-15 12:15:00,series_0,-0.03500000000000001
2024-12-15 12:30:00,series_0,-0.03541666666666669
2024-12-15 12:45:00,series_0,-0.03583333333333335
2024-12-15 13:00:00,series_0,-0.03625000000000001
2024-12-15 13:15:00,series_0,-0.03666666666666669
2024-12-15 13:30:00,series_0,-0.03708333333333335
2024-12-15 13:45:00,series_0,-0.03750000000000001
2024-12-15 14:00:00,series_0,-0.037916666666666675
2024-12-15 14:15:00,series_0,-0.03833333333333335
2024-12-15 14:30:00,series_0,-0.038750000000000014
2024-12-15 14:45:00,series_0,-0.039166666666666676
2024-12-15 15:00:00,series_0,-0.03958333333333335
2024-12-15 15:15:00,series_0,-0.040000000000000015
2024-12-15 15:30:00,series_0,-0.04041666666666668
2024-12-15 15:45:00,series_0,-0.04083333333333335
2024-12-15 16:00:00,series_0,-0.041250000000000016
2024-12-15 16:15:00,series_0,-0.04166666666666668
2024-12-15 16:30:00,series_0,-0.042083333333333355
2024-12-15 16:45:00,series_0,-0.04250000000000002
2024-12-15 17:00:00,series_0,-0.04291666666666668
2024-12-15 17:15:00,series_0,-0.04333333333333334
2024-12-15 17:30:00,series_0,-0.04375000000000002
2024-12-15 17:45:00,series_0,-0.04416666666666668
2024-12-15 18:00:00,series_0,-0.04458333333333334
2024-12-15 18:15:00,series_0,-0.04500000000000002
2024-12-15 18:30:00,series_0,-0.04541666666666668
2024-12-15 18:45:00,series_0,-0.045833333333333344
2024-12-15 19:00:00,series_0,-0.04625000000000002
2024-12-15 19:15:00,series_0,-0.04666666666666668
2024-12-15 19:30:00,series_0,-0.047083333333333345
2024-12-15 19:45:00,series_0,-0.04750000000000002
2024-12-15 20:00:00,series_0,-0.047916666666666684
2024-12-15 20:15:00,series_0,-0.048333333333333346
2024-12-15 20:30:00,series_0,-0.04875000000000002
2024-12-15 20:45:00,series_0,-0.049166666666666685
2024-12-15 21:00:00,series_0,-0.04958333333333335
2024-12-15 21:15:00,series_0,-0.050000000000000024
2024-12-15 21:30:00,series_0,-0.050416666666666686
2024-12-15 21:45:00,series_0,-0.05083333333333335
2024-12-15 22:00:00,series_0,-0.05125000000000001
2024-12-15 22:15:00,series_0,-0.05166666666666669
2024-12-15 22:30:00,series_0,-0.05208333333333335
2024-12-15 22:45:00,series_0,-0.05250000000000001
2024-12-15 23:00:00,series_0,-0.05291666666666669
2024-12-15 23:15:00,series_0,-0.05333333333333335
2024-12-15 23:30:00,series_0,-0.05375000000000001
2024-12-15 23:45:00,series_0,-0.05416666666666669
2024-12-16 00:00:00,series_0,-0.05458333333333335
2024-12-16 00:15:00,series_0,-0.055000000000000014
2024-12-16 00:30:00,series_0,-0.05541666666666669
2024-12-16 00:45:00,series_0,-0.05583333333333335
2024-12-16 01:00:00,series_0,-0.056250000000000015
2024-12-16 01:15:00,series_0,-0.05666666666666668
2024-12-16 01:30:00,series_0,-0.057083333333333354
2024-12-16 01:45:00,series_0,-0.057500000000000016
2024-12-16 02:00:00,series_0,-0.05791666666666668
2024-12-16 02:15:00,series_0,-0.058333333333333355
2024-12-16 02:30:00,series_0,-0.05875000000000002
2024-12-16 02:45:00,series_0,-0.05916666666666668
2024-12-16 03:00:00,series_0,-0.059583333333333356
2024-12-16 03:15:00,series_0,-0.06000000000000002
2024-12-16 03:30:00,series_0,-0.06041666666666668
2024-12-16 03:45:00,series_0,-0.06083333333333336
2024-12-16 04:00:00,series_0,-0.06125000000000002
2024-12-16 04:15:00,series_0,-0.06166666666666668
2024-12-16 04:30:00,series_0,-0.06208333333333336
2024-12-16 04:45:00,series_0,-0.06250000000000003
2024-12-16 05:00:00,series_0,-0.06291666666666668
2024-12-16 05:15:00,series_0,-0.06333333333333335
2024-12-16 05:30:00,series_0,-0.06375000000000003
2024-12-16 05:45:00,series_0,-0.06416666666666668
2024-12-16 06:00:00,series_0,-0.06458333333333335
2024-12-16 06:15:00,series_0,-0.06500000000000003
2024-12-16 06:30:00,series_0,-0.06541666666666668
2024-12-16 06:45:00,series_0,-0.06583333333333335
2024-12-16 07:00:00,series_0,-0.06625000000000003
2024-12-16 07:15:00,series_0,-0.06666666666666668
2024-12-16 07:30:00,series_0,-0.06708333333333336
2024-12-16 07:45:00,series_0,-0.06750000000000003
2024-12-16 08:00:00,series_0,-0.06791666666666668
2024-12-16 08:15:00,series_0,-0.06833333333333336
2024-12-16 08:30:00,series_0,-0.06875000000000003
2024-12-16 08:45:00,series_0,-0.06916666666666668
2024-12-16 09:00:00,series_0,-0.06958333333333336
2024-12-16 09:15:00,series_0,-0.07
2024-12-16 09:30:00,series_0,-0.08
2024-12-16 09:45:00,series_0,-0.09
2024-12-16 10:00:00,series_0,-0.14500000000000002
2024-12-16 10:15:00,series_0,-0.2
2024-12-16 10:30:00,series_0,-0.2
2024-12-16 10:45:00,series_0,-0.2
2024-12-16 11:00:00,series_0,-0.07
2024-12-16 11:15:00,series_0,0.06
2024-12-16 11:30:00,series_0,-0.045
2024-12-16 11:45:00,series_0,-0.15
2024-12-16 12:00:00,series_0,0.014999999999999986
2024-12-16 12:15:00,series_0,0.18
2024-12-16 12:30:00,series_0,0.12
2024-12-16 12:45:00,series_0,0.06
2024-12-16 13:00:00,series_0,0.015
2024-12-16 13:15:00,series_0,-0.03
2024-12-16 13:30:00,series_0,-0.009999999999999998
2024-12-16 13:45:00,series_0,0.01
2024-12-16 14:00:00,series_0,0.045000000000000005
2024-12-16 14:15:00,series_0,0.08
2024-12-16 14:30:00,series_0,0.0049999999999999906
2024-12-16 14:45:00,series_0,-0.07
2024-12-16 15:00:00,series_0,-0.07
2024-12-16 15:15:00,series_0,-0.07
2024-12-16 15:30:00,series_0,-0.07138888888888889
2024-12-16 15:45:00,series_0,-0.07277777777777779
2024-12-16 16:00:00,series_0,-0.07416666666666667
2024-12-16 16:15:00,series_0,-0.07555555555555556
2024-12-16 16:30:00,series_0,-0.07694444444444445
